contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiration,days_to_expiry,T
UNH260227C00350000,2026-01-26 20:49:03+00:00,350.0,17.11,0.0,0.0,0.0,0.0,66.0,0,1.0000000000000003e-05,True,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00355000,2026-01-26 20:44:07+00:00,355.0,14.55,0.0,0.0,0.0,0.0,34.0,0,0.007822421875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00360000,2026-01-26 18:58:41+00:00,360.0,11.47,0.0,0.0,0.0,0.0,40.0,0,0.015634843750000002,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00365000,2026-01-26 20:54:40+00:00,365.0,10.5,0.0,0.0,0.0,0.0,20.0,0,0.0312596875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00370000,2026-01-26 19:00:16+00:00,370.0,8.0,0.0,0.0,0.0,0.0,31.0,0,0.0312596875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00375000,2026-01-26 20:52:26+00:00,375.0,7.25,0.0,0.0,0.0,0.0,16.0,0,0.062509375,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00380000,2026-01-26 20:56:50+00:00,380.0,6.15,0.0,0.0,0.0,0.0,42.0,0,0.062509375,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00385000,2026-01-26 20:59:21+00:00,385.0,5.01,0.0,0.0,0.0,0.0,12.0,0,0.062509375,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00390000,2026-01-26 20:54:55+00:00,390.0,3.92,0.0,0.0,0.0,0.0,11.0,0,0.062509375,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00395000,2026-01-26 20:54:14+00:00,395.0,3.25,0.0,0.0,0.0,0.0,16.0,0,0.062509375,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00400000,2026-01-26 20:59:47+00:00,400.0,2.65,0.0,0.0,0.0,0.0,62.0,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00405000,2026-01-26 18:26:12+00:00,405.0,1.8,0.0,0.0,0.0,0.0,14.0,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00410000,2026-01-26 20:54:07+00:00,410.0,1.67,0.0,0.0,0.0,0.0,32.0,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00415000,2026-01-23 20:53:20+00:00,415.0,1.72,0.0,0.0,0.0,0.0,3.0,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00420000,2026-01-23 20:55:59+00:00,420.0,1.33,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00425000,2026-01-15 19:53:00+00:00,425.0,0.01,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00430000,2026-01-20 20:56:49+00:00,430.0,0.55,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00440000,2026-01-21 16:58:39+00:00,440.0,0.46,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
UNH260227C00445000,2026-01-26 20:40:33+00:00,445.0,0.41,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,UNH,2026-02-27,31,0.08493150684931507
AAPL260227C00170000,2026-01-21 17:23:28+00:00,170.0,76.3,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00185000,2026-01-23 18:53:24+00:00,185.0,63.24,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00190000,2026-01-22 15:37:25+00:00,190.0,60.5,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00195000,2026-01-14 14:49:50+00:00,195.0,65.87,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00200000,2026-01-26 14:30:02+00:00,200.0,51.86,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00205000,2026-01-21 17:53:37+00:00,205.0,42.3,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00210000,2026-01-20 15:29:06+00:00,210.0,42.92,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00215000,2026-01-23 20:51:16+00:00,215.0,35.0,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00220000,2026-01-26 18:58:17+00:00,220.0,36.85,0.0,0.0,0.0,0.0,44.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00225000,2026-01-26 19:01:37+00:00,225.0,32.1,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00230000,2026-01-26 19:07:42+00:00,230.0,27.6,0.0,0.0,0.0,0.0,130.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00235000,2026-01-26 20:58:04+00:00,235.0,23.25,0.0,0.0,0.0,0.0,44.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00240000,2026-01-26 20:46:23+00:00,240.0,19.28,0.0,0.0,0.0,0.0,129.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00245000,2026-01-26 20:39:21+00:00,245.0,15.3,0.0,0.0,0.0,0.0,231.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00250000,2026-01-26 20:52:39+00:00,250.0,11.89,0.0,0.0,0.0,0.0,620.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00255000,2026-01-26 20:57:29+00:00,255.0,9.15,0.0,0.0,0.0,0.0,834.0,0,1.0000000000000003e-05,True,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00260000,2026-01-26 20:59:58+00:00,260.0,6.7,0.0,0.0,0.0,0.0,2005.0,0,0.015634843750000002,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00265000,2026-01-26 20:59:17+00:00,265.0,4.71,0.0,0.0,0.0,0.0,3427.0,0,0.0312596875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00270000,2026-01-26 20:59:55+00:00,270.0,3.22,0.0,0.0,0.0,0.0,1378.0,0,0.0312596875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00275000,2026-01-26 20:59:59+00:00,275.0,2.14,0.0,0.0,0.0,0.0,635.0,0,0.062509375,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00280000,2026-01-26 20:57:49+00:00,280.0,1.4,0.0,0.0,0.0,0.0,575.0,0,0.062509375,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00285000,2026-01-26 20:55:00+00:00,285.0,0.89,0.0,0.0,0.0,0.0,459.0,0,0.062509375,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00290000,2026-01-26 20:50:21+00:00,290.0,0.57,0.0,0.0,0.0,0.0,224.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00295000,2026-01-26 20:15:17+00:00,295.0,0.41,0.0,0.0,0.0,0.0,75.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00300000,2026-01-26 20:24:53+00:00,300.0,0.28,0.0,0.0,0.0,0.0,150.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00305000,2026-01-26 19:20:46+00:00,305.0,0.18,0.0,0.0,0.0,0.0,32.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00310000,2026-01-26 19:41:07+00:00,310.0,0.13,0.0,0.0,0.0,0.0,17.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00315000,2026-01-26 18:44:29+00:00,315.0,0.08,0.0,0.0,0.0,0.0,16.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00320000,2026-01-26 18:03:39+00:00,320.0,0.06,0.0,0.0,0.0,0.0,3.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00325000,2026-01-26 19:53:16+00:00,325.0,0.05,0.0,0.0,0.0,0.0,22.0,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00330000,2026-01-22 17:49:37+00:00,330.0,0.05,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00335000,2026-01-26 16:37:28+00:00,335.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00340000,2026-01-16 16:18:08+00:00,340.0,0.07,0.0,0.0,0.0,0.0,3.0,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00350000,2026-01-14 16:23:55+00:00,350.0,0.06,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00360000,2026-01-13 19:21:56+00:00,360.0,0.05,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00380000,2026-01-21 20:21:54+00:00,380.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00385000,2026-01-12 20:35:41+00:00,385.0,0.04,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00390000,2026-01-20 20:00:47+00:00,390.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
AAPL260227C00400000,2026-01-14 20:59:53+00:00,400.0,0.01,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,AAPL,2026-02-27,31,0.08493150684931507
MSFT260227C00290000,2026-01-13 20:03:29+00:00,290.0,179.07,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00325000,2026-01-09 16:53:06+00:00,325.0,154.0,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00335000,2026-01-15 16:08:48+00:00,335.0,126.65,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00350000,2026-01-21 18:03:47+00:00,350.0,91.2,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00365000,2026-01-23 17:12:13+00:00,365.0,104.29,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00370000,2026-01-14 17:05:01+00:00,370.0,94.18,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00375000,2026-01-21 19:26:34+00:00,375.0,66.9,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00380000,2026-01-23 15:15:48+00:00,380.0,84.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00385000,2026-01-23 20:49:08+00:00,385.0,84.85,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00390000,2026-01-26 17:55:46+00:00,390.0,84.61,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00395000,2026-01-23 19:03:43+00:00,395.0,75.91,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00400000,2026-01-26 20:59:31+00:00,400.0,72.39,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00410000,2026-01-26 18:14:08+00:00,410.0,65.9,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00415000,2026-01-26 15:55:40+00:00,415.0,58.15,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00420000,2026-01-26 17:20:54+00:00,420.0,57.1,0.0,0.0,0.0,0.0,14.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00425000,2026-01-23 16:04:39+00:00,425.0,47.45,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00430000,2026-01-26 14:40:07+00:00,430.0,42.13,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00435000,2026-01-26 19:25:50+00:00,435.0,43.1,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00440000,2026-01-26 20:50:00+00:00,440.0,38.83,0.0,0.0,0.0,0.0,65.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00445000,2026-01-26 14:59:15+00:00,445.0,33.06,0.0,0.0,0.0,0.0,24.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00450000,2026-01-26 20:30:56+00:00,450.0,31.5,0.0,0.0,0.0,0.0,123.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00455000,2026-01-26 20:55:00+00:00,455.0,26.75,0.0,0.0,0.0,0.0,53.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00460000,2026-01-26 20:54:29+00:00,460.0,24.2,0.0,0.0,0.0,0.0,105.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00465000,2026-01-26 20:55:31+00:00,465.0,20.76,0.0,0.0,0.0,0.0,220.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00470000,2026-01-26 20:58:14+00:00,470.0,18.1,0.0,0.0,0.0,0.0,669.0,0,1.0000000000000003e-05,True,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00475000,2026-01-26 20:55:31+00:00,475.0,15.7,0.0,0.0,0.0,0.0,612.0,0,0.007822421875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00480000,2026-01-26 20:59:19+00:00,480.0,13.6,0.0,0.0,0.0,0.0,798.0,0,0.015634843750000002,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00485000,2026-01-26 20:43:36+00:00,485.0,12.47,0.0,0.0,0.0,0.0,269.0,0,0.0312596875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00490000,2026-01-26 20:58:11+00:00,490.0,9.77,0.0,0.0,0.0,0.0,143.0,0,0.0312596875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00495000,2026-01-26 20:55:00+00:00,495.0,8.2,0.0,0.0,0.0,0.0,191.0,0,0.0312596875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00500000,2026-01-26 20:55:21+00:00,500.0,6.92,0.0,0.0,0.0,0.0,210.0,0,0.0312596875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00505000,2026-01-26 20:51:44+00:00,505.0,6.1,0.0,0.0,0.0,0.0,97.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00510000,2026-01-26 20:53:32+00:00,510.0,4.88,0.0,0.0,0.0,0.0,71.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00515000,2026-01-26 20:43:03+00:00,515.0,4.35,0.0,0.0,0.0,0.0,158.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00520000,2026-01-26 20:48:25+00:00,520.0,3.6,0.0,0.0,0.0,0.0,152.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00525000,2026-01-26 20:52:26+00:00,525.0,2.82,0.0,0.0,0.0,0.0,399.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00530000,2026-01-26 20:35:48+00:00,530.0,2.3,0.0,0.0,0.0,0.0,667.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00535000,2026-01-26 20:57:55+00:00,535.0,1.77,0.0,0.0,0.0,0.0,235.0,0,0.062509375,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00540000,2026-01-26 20:57:55+00:00,540.0,1.43,0.0,0.0,0.0,0.0,241.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00545000,2026-01-26 20:58:37+00:00,545.0,1.13,0.0,0.0,0.0,0.0,5.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00550000,2026-01-26 20:58:10+00:00,550.0,0.97,0.0,0.0,0.0,0.0,29.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00555000,2026-01-26 20:06:06+00:00,555.0,0.83,0.0,0.0,0.0,0.0,5.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00560000,2026-01-26 14:48:31+00:00,560.0,0.63,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00565000,2026-01-23 15:34:49+00:00,565.0,0.34,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00570000,2026-01-26 17:20:23+00:00,570.0,0.53,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00575000,2026-01-23 19:17:01+00:00,575.0,0.38,0.0,0.0,0.0,0.0,11.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00580000,2026-01-26 20:26:44+00:00,580.0,0.35,0.0,0.0,0.0,0.0,8.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00585000,2026-01-22 18:20:45+00:00,585.0,0.11,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00590000,2026-01-26 17:06:54+00:00,590.0,0.26,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00595000,2026-01-22 14:40:46+00:00,595.0,0.1,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00600000,2026-01-23 16:22:42+00:00,600.0,0.12,0.0,0.0,0.0,0.0,17.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00605000,2026-01-26 14:30:05+00:00,605.0,0.1,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00610000,2026-01-22 18:19:07+00:00,610.0,0.08,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00620000,2026-01-22 20:46:57+00:00,620.0,0.07,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00625000,2026-01-26 16:17:14+00:00,625.0,0.12,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00630000,2026-01-26 19:52:27+00:00,630.0,0.1,0.0,0.0,0.0,0.0,5.0,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00640000,2026-01-26 20:50:09+00:00,640.0,0.08,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00645000,2026-01-26 20:50:09+00:00,645.0,0.03,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00650000,2026-01-23 19:53:57+00:00,650.0,0.07,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
MSFT260227C00655000,2026-01-23 19:57:55+00:00,655.0,0.06,0.0,0.0,0.0,0.0,3.0,0,0.2500075,False,REGULAR,USD,MSFT,2026-02-27,31,0.08493150684931507
NVDA260227C00050000,2026-01-20 17:31:44+00:00,50.0,130.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00060000,2026-01-16 20:14:57+00:00,60.0,128.13,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00065000,2026-01-12 17:22:57+00:00,65.0,122.0,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00075000,2026-01-23 19:42:35+00:00,75.0,113.1,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00080000,2026-01-23 19:17:32+00:00,80.0,108.24,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00085000,2026-01-23 19:17:32+00:00,85.0,103.46,0.0,0.0,0.0,0.0,14.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00090000,2026-01-23 17:55:59+00:00,90.0,97.15,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00095000,2026-01-23 20:17:56+00:00,95.0,93.09,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00100000,2026-01-23 19:42:35+00:00,100.0,88.26,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00105000,2026-01-20 15:35:22+00:00,105.0,76.84,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00110000,2026-01-23 17:40:37+00:00,110.0,77.88,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00115000,2026-01-21 20:44:05+00:00,115.0,70.2,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00120000,2026-01-26 20:17:09+00:00,120.0,66.7,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00125000,2026-01-22 15:08:44+00:00,125.0,60.21,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00130000,2026-01-26 20:56:42+00:00,130.0,57.25,0.0,0.0,0.0,0.0,9.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00135000,2026-01-26 19:05:21+00:00,135.0,52.78,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00140000,2026-01-26 18:59:04+00:00,140.0,47.93,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00145000,2026-01-26 17:57:43+00:00,145.0,42.7,0.0,0.0,0.0,0.0,46.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00150000,2026-01-26 20:50:00+00:00,150.0,38.0,0.0,0.0,0.0,0.0,136.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
NVDA260227C00155000,2026-01-26 19:30:15+00:00,155.0,33.37,0.0,0.0,0.0,0.0,19.0,0,1.0000000000000003e-05,True,REGULAR,USD,NVDA,2026-02-27,31,0.08493150684931507
